ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,numerator,denominator,estimate,CA_RR,version
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037540902,5409.02,Los Angeles,06037,Southern California,14,315,2025,15.55555556,0.6822612086,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037602508,6025.08,Los Angeles,06037,Southern California,14,320,1292,24.76780186,1.086307099,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06071009912,99.12,San Bernardino,06071,Southern California,14,8,524,1.526717557,0.06696129637,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037603001,6030.01,Los Angeles,06037,Southern California,14,269,1418,18.97038082,0.8320342464,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037541604,5416.04,Los Angeles,06037,Southern California,14,65,631,10.30110935,0.4518030417,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001401600,4016,Alameda,06001,Bay Area,01,68,449,15.14476615,0.6642441293,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06019000100,1,Fresno,06019,San Joaquin Valley,10,0,292,0,0,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037535101,5351.01,Los Angeles,06037,Southern California,14,69,741,9.311740891,0.4084096882,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001401700,4017,Alameda,06001,Bay Area,01,144,516,27.90697674,1.223990208,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06075023400,234,San Francisco,06075,Bay Area,01,87,463,18.79049676,0.8241445947,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037541100,5411,Los Angeles,06037,Southern California,14,63,863,7.300115875,0.3201805208,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06095252703,2527.03,Solano,06095,Bay Area,01,68,563,12.07815275,0.5297435418,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037541001,5410.01,Los Angeles,06037,Southern California,14,65,318,20.44025157,0.8965022619,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001402400,4024,Alameda,06001,Bay Area,01,247,1152,21.44097222,0.9403935185,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037232800,2328,Los Angeles,06037,Southern California,14,68,454,14.97797357,0.6569286653,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06071009905,99.05,San Bernardino,06071,Southern California,14,75,667,11.24437781,0.4931744654,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037603101,6031.01,Los Angeles,06037,Southern California,14,152,684,22.22222222,0.9746588694,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009314,93.14,Sacramento,06067,Sacramento Area,08,63,485,12.98969072,0.5697232773,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037541603,5416.03,Los Angeles,06037,Southern California,14,15,295,5.084745763,0.223015165,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037104108,1041.08,Los Angeles,06037,Southern California,14,88,478,18.41004184,0.8074579755,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06071009400,94,San Bernardino,06071,Southern California,14,76,622,12.21864952,0.5359056806,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037541300,5413,Los Angeles,06037,Southern California,14,142,1202,11.81364393,0.5181422775,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037602801,6028.01,Los Angeles,06037,Southern California,14,89,789,11.28010139,0.4947412892,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06095252707,2527.07,Solano,06095,Bay Area,01,29,474,6.11814346,0.2683396254,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037541400,5414,Los Angeles,06037,Southern California,14,35,519,6.743737958,0.2957779806,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06071009116,91.16,San Bernardino,06071,Southern California,14,0,643,0,0,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001400900,4009,Alameda,06001,Bay Area,01,121,668,18.11377246,0.7944637042,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009318,93.18,Sacramento,06067,Sacramento Area,08,11,255,4.31372549,0.1891984864,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037542502,5425.02,Los Angeles,06037,Southern California,14,142,1092,13.003663,0.5703360967,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06075023103,231.03,San Francisco,06075,Bay Area,01,74,642,11.52647975,0.5055473575,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009006,90.06,Sacramento,06067,Sacramento Area,08,21,576,3.645833333,0.1599049708,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037237401,2374.01,Los Angeles,06037,Southern California,14,62,587,10.56218058,0.4632535342,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067002200,22,Sacramento,06067,Sacramento Area,08,6,382,1.570680628,0.06888950124,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06075023003,230.03,San Francisco,06075,Bay Area,01,204,749,27.23631509,1.194575223,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06073003103,31.03,San Diego,06073,San Diego,09,168,1573,10.68022886,0.4684310904,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037554521,5545.21,Los Angeles,06037,Southern California,14,153,396,38.63636364,1.694577352,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037540800,5408,Los Angeles,06037,Southern California,14,451,2175,20.73563218,0.9094575519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037235202,2352.02,Los Angeles,06037,Southern California,14,317,1908,16.61425577,0.7286954283,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06073014102,141.02,San Diego,06073,San Diego,09,98,805,12.17391304,0.5339435545,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009322,93.22,Sacramento,06067,Sacramento Area,08,207,870,23.79310345,1.043557169,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543000,5430,Los Angeles,06037,Southern California,14,212,1478,14.34370771,0.6291099874,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037540700,5407,Los Angeles,06037,Southern California,14,39,689,5.660377358,0.2482621648,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037603704,6037.04,Los Angeles,06037,Southern California,14,171,1006,16.99801193,0.745526839,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543201,5432.01,Los Angeles,06037,Southern California,14,193,1004,19.22310757,0.8431187531,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06095252702,2527.02,Solano,06095,Bay Area,01,131,639,20.50078247,0.899157126,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037602600,6026,Los Angeles,06037,Southern California,14,621,3932,15.79348932,0.6926968999,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543202,5432.02,Los Angeles,06037,Southern California,14,83,604,13.74172185,0.6027070989,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037216700,2167,Los Angeles,06037,Southern California,14,310,991,31.2815338,1.371997097,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06073003401,34.01,San Diego,06073,San Diego,09,261,1093,23.87923147,1.047334714,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543304,5433.04,Los Angeles,06037,Southern California,14,1025,3049,33.61757953,1.474455243,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06065042410,424.1,Riverside,06065,Southern California,14,145,697,20.80344333,0.9124317249,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037542402,5424.02,Los Angeles,06037,Southern California,14,157,756,20.76719577,0.9108419196,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009331,93.31,Sacramento,06067,Sacramento Area,08,173,704,24.57386364,1.077801037,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543306,5433.06,Los Angeles,06037,Southern California,14,252,614,41.04234528,1.800102863,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543321,5433.21,Los Angeles,06037,Southern California,14,876,2298,38.12010444,1.671934405,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001407000,4070,Alameda,06001,Bay Area,01,57,907,6.284454245,0.2756339581,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06077001900,19,San Joaquin,06077,San Joaquin Valley,10,77,478,16.10878661,0.7065257285,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037276100,2761,Los Angeles,06037,Southern California,14,964,1990,48.44221106,2.12465838,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543400,5434,Los Angeles,06037,Southern California,14,202,571,35.3765324,1.551602298,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037217200,2172,Los Angeles,06037,Southern California,14,436,738,59.07859079,2.591166263,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001408300,4083,Alameda,06001,Bay Area,01,377,1348,27.96735905,1.226638555,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06013307202,3072.02,Contra Costa,06013,Bay Area,01,63,690,9.130434783,0.4004576659,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037218110,2181.1,Los Angeles,06037,Southern California,14,222,665,33.38345865,1.464186783,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037603801,6038.01,Los Angeles,06037,Southern California,14,161,532,30.26315789,1.327331487,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001408400,4084,Alameda,06001,Bay Area,01,147,857,17.15285881,0.7523183689,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037570304,5703.04,Los Angeles,06037,Southern California,14,101,603,16.74958541,0.7346309389,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001408500,4085,Alameda,06001,Bay Area,01,197,1436,13.71866295,0.6016957435,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001408600,4086,Alameda,06001,Bay Area,01,120,1371,8.75273523,0.383891896,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001405401,4054.01,Alameda,06001,Bay Area,01,124,695,17.84172662,0.7825318692,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037570404,5704.04,Los Angeles,06037,Southern California,14,106,530,20,0.8771929825,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037297110,2971.1,Los Angeles,06037,Southern California,14,22,420,5.238095238,0.2297410192,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001408900,4089,Alameda,06001,Bay Area,01,23,787,2.92249047,0.1281794066,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037277400,2774,Los Angeles,06037,Southern California,14,133,576,23.09027778,1.012731481,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06013309000,3090,Contra Costa,06013,Bay Area,01,142,719,19.74965229,0.8662128199,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543603,5436.03,Los Angeles,06037,Southern California,14,311,691,45.00723589,1.974001574,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001409000,4090,Alameda,06001,Bay Area,01,69,984,7.012195122,0.3075524176,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06075018000,180,San Francisco,06075,Bay Area,01,64,413,15.49636804,0.6796652649,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001409100,4091,Alameda,06001,Bay Area,01,45,514,8.754863813,0.383985255,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001405800,4058,Alameda,06001,Bay Area,01,173,533,32.45778612,1.42358711,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037291110,2911.1,Los Angeles,06037,Southern California,14,173,1217,14.21528348,0.6234773458,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06071012200,122,San Bernardino,06071,Southern California,14,43,1872,2.297008547,0.1007459889,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037218900,2189,Los Angeles,06037,Southern California,14,318,1516,20.9762533,0.9200111096,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06071001903,19.03,San Bernardino,06071,Southern California,14,117,450,26,1.140350877,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037240401,2404.01,Los Angeles,06037,Southern California,14,164,1038,15.79961464,0.6929655545,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037291130,2911.3,Los Angeles,06037,Southern California,14,110,470,23.40425532,1.026502426,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037219010,2190.1,Los Angeles,06037,Southern California,14,81,608,13.32236842,0.5843144044,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001409600,4096,Alameda,06001,Bay Area,01,125,1039,12.03079885,0.527666616,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06077002100,21,San Joaquin,06077,San Joaquin Valley,10,78,602,12.95681063,0.568281168,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06013313102,3131.02,Contra Costa,06013,Bay Area,01,126,663,19.00452489,0.8335317933,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001409800,4098,Alameda,06001,Bay Area,01,354,1270,27.87401575,1.22254455,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001408700,4087,Alameda,06001,Bay Area,01,347,2099,16.53168175,0.7250737611,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037104103,1041.03,Los Angeles,06037,Southern California,14,60,321,18.69158879,0.8198065257,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009615,96.15,Sacramento,06067,Sacramento Area,08,155,734,21.11716621,0.9261915005,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001402700,4027,Alameda,06001,Bay Area,01,71,524,13.54961832,0.5942815053,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001410200,4102,Alameda,06001,Bay Area,01,255,1089,23.41597796,1.027016577,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037220000,2200,Los Angeles,06037,Southern California,14,366,1798,20.35595106,0.8928048709,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037542200,5422,Los Angeles,06037,Southern California,14,113,1159,9.749784297,0.4276221183,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037220100,2201,Los Angeles,06037,Southern California,14,234,993,23.56495468,1.033550644,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06075031400,314,San Francisco,06075,Bay Area,01,157,859,18.27706636,0.8016257174,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009316,93.16,Sacramento,06067,Sacramento Area,08,140,446,31.39013453,1.376760286,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037542401,5424.01,Los Angeles,06037,Southern California,14,103,1330,7.744360902,0.3396649519,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037600704,6007.04,Los Angeles,06037,Southern California,14,603,1849,32.61222282,1.43036065,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06013310000,3100,Contra Costa,06013,Bay Area,01,119,717,16.59693166,0.7279355991,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009618,96.18,Sacramento,06067,Sacramento Area,08,66,441,14.96598639,0.656402912,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001410500,4105,Alameda,06001,Bay Area,01,99,952,10.39915966,0.456103494,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06039000201,2.01,Madera,06039,San Joaquin Valley,10,86,1729,4.973973395,0.2181567279,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001436602,4366.02,Alameda,06001,Bay Area,01,135,604,22.35099338,0.9803067271,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001433103,4331.03,Alameda,06001,Bay Area,01,46,630,7.301587302,0.3202450571,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037206020,2060.2,Los Angeles,06037,Southern California,14,41,2062,1.988360815,0.08720880766,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037242100,2421,Los Angeles,06037,Southern California,14,4,348,1.149425287,0.0504133898,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009632,96.32,Sacramento,06067,Sacramento Area,08,107,393,27.2264631,1.194143119,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06081611900,6119,San Mateo,06081,Bay Area,01,54,765,7.058823529,0.3095975232,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06067009321,93.21,Sacramento,06067,Sacramento Area,08,122,555,21.98198198,0.9641220168,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06019007901,79.01,Fresno,06019,San Joaquin Valley,10,60,626,9.584664537,0.4203800235,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06081612000,6120,San Mateo,06081,Bay Area,01,91,763,11.9266055,0.5230967327,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037206300,2063,Los Angeles,06037,Southern California,14,151,2710,5.57195572,0.2443840228,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037571701,5717.01,Los Angeles,06037,Southern California,14,21,474,4.430379747,0.1943149012,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06095252704,2527.04,Solano,06095,Bay Area,01,28,863,3.244495944,0.1423024537,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037571703,5717.03,Los Angeles,06037,Southern California,14,52,488,10.6557377,0.4673569169,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001407600,4076,Alameda,06001,Bay Area,01,127,1386,9.163059163,0.4018885598,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037900609,9006.09,Los Angeles,06037,Southern California,14,35,634,5.520504732,0.2421274005,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06071002304,23.04,San Bernardino,06071,Southern California,14,950,2174,43.69825207,1.916590003,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06053010900,109,Monterey,06053,Monterey Bay,04,56,2459,2.277348516,0.09988370683,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037222001,2220.01,Los Angeles,06037,Southern California,14,215,574,37.45644599,1.642826579,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037910716,9107.16,Los Angeles,06037,Southern California,14,70,415,16.86746988,0.7398013105,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001437300,4373,Alameda,06001,Bay Area,01,57,267,21.34831461,0.936329588,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06019001000,10,Fresno,06019,San Joaquin Valley,10,44,599,7.34557596,0.3221743842,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037572201,5722.01,Los Angeles,06037,Southern California,14,97,818,11.85819071,0.5200960837,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037543322,5433.22,Los Angeles,06037,Southern California,14,1299,3498,37.135506,1.628750263,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037222600,2226,Los Angeles,06037,Southern California,14,201,724,27.76243094,1.21765048,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06073005100,51,San Diego,06073,San Diego,09,134,830,16.14457831,0.7080955401,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06001408200,4082,Alameda,06001,Bay Area,01,273,1373,19.88346686,0.8720818799,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037232500,2325,Los Angeles,06037,Southern California,14,220,1228,17.91530945,0.7857591862,Tue Jun 12 12:05:41 2018
355,Percent of population age 25 and up with a four-year college degree or higher,2011-2015,3,AfricanAm,CT,06037540901,5409.01,Los Angeles,06037,Southern California,14,192,953,20.14690451,0.8836361628,Tue Jun 12 12:05:41 2018
